id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aço_A300,tipo_do_aço_A400,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros,classe_defeito
2768,127,136.0,90910,90937,101,14,14,11431.0,127.0,1692,0,1.0,60.0,58.9919507919093,0.1596,0.5071,0.7143,0.0059,0.7143,1.0,-0.1549288931662715,-0.1549288931662715,1.0,2.0043,1.0,1.1461,0.2857,-0.0989,0.2532,104,0,0,0,0,0,1,0,falha_6
2769,320,329.0,9754896,-166,57,17,10,6884.0,126.0,1360,1,0.0,100.0,84.04087044827656,0.472,0.4,1.0,0.0081,0.6471,1.0,-0.0589399750284291,-0.0589399750284291,0.5,1.7559,1.0414,1.0,0.0,-0.1916,0.204,89,0,0,0,0,0,1,0,falha_6
2770,1705,1713.0,11499942,11499957,104,11,13,11922.0,133.0,1688,1,0.0,70.0,75.42009193284906,0.0434,0.3818,0.7368,0.0065,1.0,0.8461,-0.0617578292641021,-0.0617578292641021,1.0,2.017,1.0414,1.1139,0.2632,-0.0842,0.257,95,0,0,0,0,0,1,0,falha_6
2771,1644,1661.0,1005865,1005895,263,27,27,24807.0,126.0,1692,1,0.0,80.0,78.6375960571292,0.065,0.4725,0.2,0.0124,0.7407,1.0,-0.2239735039620716,-0.2239735039620716,1.0,2.42,1.301,1.3979,0.8,-0.1853,0.7147,91,0,0,0,0,0,1,0,falha_6
2772,804,808.0,564704,564721,12,6,4,1528.0,134.0,1358,0,1.0,50.0,92.58857111290678,0.8073,0.2,0.8,0.0037,0.8333,1.0,-0.0530322489347346,-0.0530322489347346,0.0,1.0792,0.699,0.6021,-0.2,-0.0087,0.1322,110,0,0,0,1,0,0,0,falha_4
2773,1252,1276.0,844714,844903,209,37,31,23267.0,126.0,1394,0,1.0,220.0,83.04462524362376,0.0576,0.3111,0.8,0.0103,0.3429,0.9706,-0.464585489659124,-0.464585489659124,1.0,2.3201,1.1461,1.4914,0.2,-0.1851,0.5822,90,0,0,0,0,0,0,1,falha_outros
2774,1579,1592.0,439180,439212,501,43,50,41622.0,127.0,1696,0,1.0,90.0,73.79965733027804,0.0455,0.34,0.3333,0.0077,0.3418,1.0,-0.1473461241426314,-0.1473461241426314,1.0,2.6998,1.1139,1.699,0.6667,-0.2222,0.9294,59,1,0,0,0,0,0,0,falha_1
2775,39,194.0,587412,-166,13203,821,539,1585785.0,141.0,1400,0,1.0,40.0,83.9358989198097,0.0557,0.5253,0.8762,0.1114,0.2266,0.3739,-0.0854626480109012,0.9145373519890988,1.0,4.1207,2.1931,2.2355,0.1238,-0.0935,1.0,37,0,0,1,0,0,0,0,falha_3
2776,1448,1466.0,116120,116370,787,91,105,85268.0,124.0,1627,0,1.0,40.0,75.75537703724527,0.1812,0.5876,0.1066,0.0137,0.2319,0.9808,-0.1033920395716712,-0.0746895200827618,1.0,2.896,1.2787,2.0086,0.8934,-0.2261,1.0,64,0,0,0,0,0,0,1,falha_outros
2777,-11,125.0,-20,2673616,113,19,15,12773.0,123.0,1358,1,0.0,70.0,76.96436924133283,0.1224,0.4833,0.6,0.0089,0.6316,0.8667,0.9275507662387664,-0.0724492337612336,1.0,2.0531,1.0792,1.1761,0.4,-0.1668,0.3977,90,0,1,0,0,0,0,0,falha_2
2778,-11,1334.0,1084661,1084680,247,17,22,26213.0,126.0,1362,0,1.0,40.0,87.57326682105705,0.0071,0.3157,0.6364,0.0081,0.6875,1.0,-0.0185292599580386,-0.0185292599580386,1.0,2.3927,1.0414,1.3424,0.3636,-0.2402,0.5999,65,0,0,0,0,0,1,0,falha_6
2779,1565,1583.0,5682513,-166,5702,126,201,516343.0,124.0,1666,0,1.0,40.0,73.58272984057373,0.0972,0.4401,0.2308,0.0117,0.3962,0.9902,0.1438324554258191,0.1438324554258191,1.0,3.756,1.2041,2.3075,0.7692,-0.3702,1.0,63,1,0,0,0,0,0,0,falha_1
2780,1300,1304.0,1250608,1250629,119,19,32,19139.0,126.0,1373,0,1.0,40.0,85.61566734873225,0.0673,0.4417,0.2727,0.0059,0.2619,0.9688,0.2697878658582336,0.4732071566110655,1.0,2.0756,0.9031,1.5051,0.7273,-0.0978,0.4465,103,0,0,0,0,0,0,1,falha_outros
2781,889,921.0,620622,620684,981,109,58,1339579.0,135.0,1360,0,1.0,40.0,77.69896986384661,0.6417,0.6722,0.0519,0.073,0.9671,0.1321,0.224972936554633,0.4074106052039759,0.0,2.9908,1.8692,1.2553,-0.9481,-0.0292,1.0,119,0,0,0,0,0,0,1,falha_outros
2782,1578,1592.0,328431,328453,463,79,51,47440.0,124.0,1627,0,1.0,40.0,74.9205547207856,0.075,0.4211,0.6571,0.0164,0.3418,0.931,-0.3609602566167433,-0.3609602566167433,1.0,2.6628,1.4314,1.6902,0.3429,-0.1801,0.9685,82,0,0,0,0,0,0,1,falha_outros
2783,1448,1468.0,40376171,5367377,-206,27,29,,116.0,1626,1,0.0,70.0,74.95531080348518,0.235,0.4524,0.5185,0.0083,0.4516,0.931,-0.3126133236729309,-0.3126133236729309,1.0,2.3927,1.1461,1.4314,0.4815,-0.241,0.6236,86,0,0,0,0,0,0,1,falha_outros
2784,1085,1098.0,508236,508253,-206,42,17,,118.0,1688,1,0.0,70.0,73.86013811219406,0.0443,0.5347,0.6429,0.0077,0.4643,0.9412,-0.1461608763584781,-0.1461608763584781,1.0,2.1584,1.1139,1.2305,0.3571,-0.2463,0.4498,82,0,0,0,0,0,0,1,falha_outros
2785,39,215.0,20105087,2957336,-206,-229,387,996980.0,141.0,1400,0,1.0,40.0,80.89263939924165,0.0557,0.5876,0.9737,0.1298,0.2739,0.4157,-0.1055763953449527,0.8944236046550473,0.0,3.9238,2.2455,2.2175,-0.0263,-0.0957,1.0,37,0,0,1,0,0,0,0,falha_3
2786,1065,-186.0,4383724,4383776,-206,10,11,8602.0,125.0,1692,1,0.0,70.0,77.25260031360233,0.6388,0.2028,0.8461,0.0065,0.8,1.0,-0.2309988198592371,-0.2309988198592371,1.0,1.8692,1.0414,1.0414,0.1539,-0.1328,0.257,91,1,0,0,0,0,0,0,falha_1
2787,41,218.0,-20,2098591,7017,274,131,723789.0,119.0,1356,0,1.0,40.0,93.69510142408282,0.0605,0.4084,0.3785,0.1303,0.6196,0.5185,-0.3888349992749683,0.6111650007250317,0.0,3.8461,2.248,1.8261,-0.6215,-0.1887,1.0,38,0,0,1,0,0,0,0,falha_3
2788,621,632.0,-20,2115330,147,19,18,16908.0,135.0,1362,1,0.0,200.0,71.1287177720526,0.9164,0.3636,0.6111,0.0081,0.5789,1.0,-0.1368362482422564,-0.1368362482422564,1.0,2.1673,1.0414,1.2553,0.3889,-0.1246,0.3329,85,0,0,0,0,0,1,0,falha_6
2789,1317,1327.0,2887460,2887476,85,13,14,9584.0,132.0,1692,1,0.0,70.0,85.43117097915791,0.4324,0.3377,0.7857,0.0065,0.8461,1.0,0.188561529776857,0.3539519690957202,1.0,1.9294,1.0414,1.1461,0.2143,-0.1301,0.2712,91,0,0,0,0,0,0,1,falha_outros
2790,1235,1241.0,345621,47368,231,15,32,23488.0,127.0,1630,0,1.0,175.0,91.43278402037078,0.1294,0.3274,0.3529,0.0047,0.5333,1.0,0.1785088397506694,0.1785088397506694,1.0,2.3636,0.9031,1.4914,0.6471,-0.1094,0.463,101,0,0,0,0,0,1,0,falha_6
2791,39,734.0,435871,-166,16521,-229,591,1992604.0,140.0,1400,0,1.0,40.0,97.30125995686107,0.0557,0.8429,0.494,0.4964,0.2268,0.3401,-0.1672269159324963,-0.1672269159324963,0.0,4.218,2.842,2.3032,-0.506,-0.0577,1.0,21,0,0,0,0,0,0,1,falha_outros
2792,788,800.0,971714,971922,120,28,14,13196.0,126.0,1358,1,0.0,70.0,71.88225832774386,0.9256,0.4024,0.5172,0.0199,0.7308,0.6429,0.8761006533569697,-0.1238993466430302,0.0,2.0792,1.4314,0.9542,-0.4828,-0.1427,0.4399,93,0,1,0,0,0,0,0,falha_2
2793,1579,1590.0,1214727,1214748,158,25,24,18774.0,133.0,1692,1,0.0,60.0,90.24385607307978,0.1085,0.4,0.375,0.0059,0.4,1.0,-0.2780094926541932,-0.2780094926541932,1.0,2.1987,1.0,1.3802,0.625,-0.1064,0.3601,104,0,0,0,0,0,0,1,falha_outros
2794,39,195.0,2278497,2278909,12509,675,355,1353874.0,141.0,1402,0,1.0,40.0,82.05900706800345,0.0558,0.5048,0.915,0.1113,0.2546,0.4615,-0.0268975515596919,0.0376184449425187,1.0,4.0885,2.1931,2.2175,0.085,-0.1582,1.0,42,0,0,1,0,0,0,0,falha_3
2795,39,196.0,2109173,2109236,5753,210,123,612067.0,125.0,-214,0,1.0,40.0,90.52241410943915,0.0574,0.4008,0.3886,0.1134,0.7476,0.5529,-0.2545285902572444,0.7454714097427556,0.0,3.7555,2.1875,1.8325,-0.6114,-0.1855,1.0,40,0,0,1,0,0,0,0,falha_3
2796,486,-186.0,2134746,2134776,66,11,15,7519.0,127.0,-214,1,0.0,100.0,73.55331017087869,0.0676,0.3667,0.5333,0.0073,0.9091,1.0,0.17193834397236,0.17193834397236,1.0,1.8261,1.0,1.1761,0.4667,-0.1127,0.2018,103,0,0,0,0,0,1,0,falha_6
2797,41,211.0,42937588,4348321,6137,298,148,649137.0,125.0,1358,0,1.0,40.0,78.8374027587342,0.0604,0.3906,0.3955,0.1267,0.5671,0.4172,-0.5357599475802334,0.4642400524197666,0.0,3.7884,2.2355,1.7993,-0.6045,-0.1797,1.0,45,0,0,1,0,0,0,0,falha_3
2798,1122,1133.0,-20,2396392,150,20,20,17564.0,132.0,1362,0,1.0,40.0,76.36318727922108,0.3187,0.3278,0.45,0.0066,0.5,1.0,-0.1078889017357387,-0.1078889017357387,1.0,2.1761,0.9542,1.301,0.55,-0.1323,0.3068,92,0,0,0,0,0,0,1,falha_outros
2799,1568,1584.0,1725137,1725163,170,26,50,16633.0,118.0,1650,1,0.0,69.0,75.49189710088822,0.1224,0.32,0.15,0.0049,0.3846,1.0,0.0903322017575226,0.0903322017575226,1.0,2.2304,0.9031,1.699,0.85,-0.1713,0.4763,93,0,0,0,0,0,1,0,falha_6
2800,-11,1162.0,5550892,5550899,-206,13,12,13943.0,141.0,-214,0,1.0,40.0,80.41138538762299,0.3642,0.624,0.6,0.0108,0.9231,1.0,0.0551503548967513,0.0551503548967513,0.0,2.0569,1.1761,0.7782,-0.4,0.0313,0.2469,1131,0,0,0,0,0,0,1,falha_outros
2801,24,38.0,1207379,1207406,-206,25,30,16759.0,94.0,1687,1,0.0,80.0,104.94898079593644,0.0353,0.2667,0.4,0.0053,0.4,1.0,0.8079100991941489,0.8079100991941489,1.0,2.2878,0.9542,1.4771,0.6,-0.4168,0.5951,55,0,0,0,0,0,0,1,falha_outros
2802,1053,1077.0,1318475,1318588,145,23,15,14760.0,118.0,1360,0,1.0,40.0,86.68880560301982,0.4324,0.3498,0.64,0.0184,0.9412,0.6667,0.1049400073703722,1.1049400073703723,0.0,2.1644,1.3979,1.0,-0.36,-0.2661,0.5378,704,0,0,1,0,0,0,0,falha_3
2803,41,216.0,3996148,3996170,6596,289,155,676077.0,124.0,1356,0,1.0,40.0,76.48877258626439,0.0605,0.4668,0.3864,0.1276,0.5932,0.4114,-0.301216379052603,0.698783620947397,0.0,3.845,2.238,1.8195,-0.6136,-0.1949,1.0,41,0,0,1,0,0,0,0,falha_3
2804,1569,1585.0,66522,66578,-206,61,67,49303.0,127.0,1696,0,1.0,90.0,77.08042160108067,0.1007,0.4309,0.2808,0.0148,0.3065,0.9552,-0.5628919045414589,-0.7493197595330408,1.0,2.7059,1.301,1.8513,0.7192,-0.1811,0.9996,77,1,0,0,0,0,0,0,falha_1
2805,-11,1642.0,560425,560445,91,17,-194,9110.0,86.0,1688,1,0.0,150.0,85.62551886830462,0.065,0.2833,0.6667,0.0059,0.5882,1.0,-0.5328739000399355,-0.5328739000399355,1.0,1.959,1.0,1.1761,0.3333,-0.5971,0.266,22,0,0,0,0,0,1,0,falha_6
2806,174,193.0,1804016,1804016,83,15,13,8808.0,126.0,1356,1,0.0,70.0,78.13841295734629,0.2258,0.4111,0.5385,0.0096,0.8,1.0,-0.0241799247890282,-0.0241799247890282,1.0,1.9191,1.1139,1.1139,0.4615,-0.1646,0.1965,84,0,0,0,0,0,1,0,falha_6
2807,38,-186.0,162885,-166,612,-229,83,82565.0,135.0,1354,1,0.0,70.0,78.17374849994673,0.0399,0.5644,0.5652,0.0176,0.303,0.7349,-0.2499168171002276,-0.2499168171002276,1.0,2.7868,1.3617,1.7853,0.4348,-0.0258,0.9997,906,0,0,0,0,0,0,1,falha_outros
2808,1115,1133.0,1084192,1084253,1097,80,139,102562.0,135.0,1360,0,1.0,175.0,68.90817935596229,0.6431,0.5098,0.0714,0.0084,0.2353,1.0,0.2746170826680485,0.2746170826680485,1.0,3.0233,1.1139,2.1173,0.9286,-0.1423,0.9999,93,0,0,0,0,1,0,0,falha_5
2809,41,218.0,1733458,1733471,6282,257,153,686124.0,124.0,1358,0,1.0,40.0,79.5293880592883,0.0604,0.4336,0.3659,0.1289,0.2679,0.5,-0.1648620823786604,0.8351379176213396,1.0,3.831,2.243,1.8389,0.6342,-0.1847,1.0,43,0,0,1,0,0,0,0,falha_3
2810,39,-186.0,1576208,1576347,11809,621,400,1367596.0,141.0,1402,0,1.0,40.0,54.74993208826292,0.0556,0.5253,0.9394,0.1093,0.2546,0.3866,-0.0350297747385739,0.964970225261426,1.0,4.0724,2.1847,2.1959,0.0606,-0.0986,1.0,36,0,0,1,0,0,0,0,falha_3
2811,764,779.0,2377268,2377320,247,17,21,23587.0,111.0,1694,1,0.0,,62.31591207199301,0.9144,0.3162,0.7778,0.0083,0.9259,1.0,-0.190667352421321,-0.190667352421321,1.0,2.3927,1.1461,1.3222,0.2222,-0.2746,0.417,76,0,0,0,0,0,0,1,falha_outros
2812,189,199.0,1263623,1263637,69,15,14,8210.0,132.0,1356,0,1.0,40.0,76.49691593643308,0.2227,0.5571,0.7143,0.0074,0.6667,1.0,0.5216554055559993,0.5216554055559993,1.0,1.8389,1.0,1.1461,0.2857,-0.098,0.2532,104,1,0,0,0,0,0,0,falha_1
2813,1358,1376.0,3835016,643193,121,14,14,12424.0,118.0,-214,1,0.0,70.0,86.60274434673553,0.3294,0.3901,0.9286,0.0103,0.9286,0.9286,-0.0963728298353735,-0.0963728298353735,0.0,2.0828,1.1461,1.1139,-0.0714,-0.2601,0.3097,77,0,0,0,0,0,0,1,falha_outros
2814,107,120.0,1148345,-166,143,-229,14,15646.0,116.0,1356,1,0.0,70.0,96.113597933206,0.1513,0.2865,1.0,0.0088,0.8,1.0,1.5497671130437605,0.5497671130437605,0.5,2.1553,1.0792,1.1461,0.0,-0.1776,0.2583,95,0,1,0,0,0,0,0,falha_2
2815,1545,1557.0,64701,64720,118,-229,13,14087.0,124.0,1688,1,0.0,70.0,84.0136750592224,0.1427,0.3436,0.9231,0.0077,0.7222,1.0,0.2442455286354799,0.2442455286354799,1.0,2.0719,1.1139,1.1139,0.0769,-0.2135,0.2739,77,0,0,0,0,0,1,0,falha_6
2816,-11,194.0,949306,969911,9052,622,387,1019956.0,141.0,1402,0,1.0,40.0,85.34232847548948,0.0584,0.6448,,0.1106,0.239,0.4961,0.1446200182006158,1.144620018200616,1.0,3.9815,2.1931,2.2175,0.1177,-0.1063,1.0,33,0,0,1,0,0,0,0,falha_3
2817,651,666.0,911696,911833,-206,36,76,77516.0,124.0,-214,1,0.0,70.0,81.12848409434997,0.9834,0.4177,0.3433,0.0066,0.4259,0.9737,0.1106199441952559,0.1106199441952559,1.0,2.7903,0.9542,1.8451,0.6567,-0.2367,0.9997,80,0,0,0,0,0,0,1,falha_outros
2818,7364,847.0,1803992,-166,9,7,4,1059.0,,-214,1,0.0,-154.0,88.38413105076336,0.8118,0.1667,0.875,0.0041,1.0,1.0,0.1181391894648754,0.1181391894648754,0.0,0.9542,0.8451,0.8451,-0.125,-0.2076,0.1622,86,0,0,0,0,0,0,1,falha_outros
2819,305,318.0,1593115,1593120,16,28,5,2076.0,135.0,1358,0,1.0,50.0,82.13383554360973,0.4397,0.5556,0.2857,0.017,0.9643,1.0,-0.578301773803683,-0.578301773803683,0.0,1.2041,1.4472,0.699,-0.7143,-0.0395,0.1441,118,0,0,0,0,0,0,1,falha_outros
2820,1043,-186.0,3283148,3283163,81,13,15,9253.0,127.0,1687,0,1.0,200.0,83.72612681076113,0.7215,0.4333,0.5333,0.0059,0.6154,1.0,-0.0836650182452269,-0.0836650182452269,1.0,1.9085,0.9031,1.1761,0.4667,-0.0997,0.2288,107,0,0,0,0,0,1,0,falha_6
2821,41,206.0,1150090,1150255,10941,705,420,1245114.0,140.0,1402,0,1.0,40.0,64.36364004845197,0.0585,0.5815,0.9535,0.1177,0.2363,0.3857,-0.6201306954393557,-0.833356822768808,1.0,4.0391,2.2175,2.2355,0.0465,-0.0966,1.0,36,0,0,1,0,0,0,0,falha_3
2822,39,191.0,1512277,1512467,11388,617,372,1303229.0,141.0,1400,0,1.0,40.0,82.62961399800861,0.0557,0.5822,0.9394,0.1091,0.24,0.9796,-0.0146691550422316,0.9853308449577683,1.0,4.0564,2.1847,2.2148,0.086,-0.1855,1.0,31,0,0,1,0,0,0,0,falha_3
2823,1613,1620.0,6712,-166,64,12,14,4557.0,94.0,1687,0,1.0,200.0,80.23266396923657,0.0369,0.197,0.6429,0.0053,0.75,1.0,-0.4215569540410725,-0.4215569540410725,1.0,1.8062,0.9542,1.1461,0.3571,-0.3908,0.2359,72,0,0,0,0,0,0,1,falha_outros
2824,623,631.0,3857540,3857548,155,18,19,16759.0,132.0,-214,1,0.0,60.0,75.83859241990037,0.8331,0.3029,0.5789,0.0053,0.4615,1.0,-0.0157213351732408,-0.0157213351732408,1.0,2.1903,0.9542,1.2787,0.4211,-0.1326,0.3212,77,0,0,0,0,0,1,0,falha_6
2825,294,308.0,-20,1589137,243,44,33,33607.0,141.0,1360,0,1.0,40.0,76.57479928866039,0.4308,0.7273,0.4375,0.0236,0.2857,0.6286,0.5112316548766473,0.5112316548766473,0.0,2.3892,1.5051,1.3979,-0.5625,0.0043,0.7512,116,0,0,0,0,0,0,1,falha_outros
2826,168,-186.0,2339660,2339663,264,25,33,29748.0,126.0,-214,0,1.0,-154.0,66.66149081552783,0.0251,0.2988,0.2069,0.0044,0.48,1.0,0.3740675146604158,0.3740675146604158,1.0,2.4216,0.7782,1.4624,0.7931,-0.1422,0.2984,913,0,0,0,0,0,0,1,falha_outros
2827,82,92.0,178458,178484,180,18,26,18774.0,118.0,1698,0,1.0,90.0,85.39086745880181,0.1265,0.3487,0.2692,0.0053,0.3889,1.0,-0.0186012028098095,-0.0186012028098095,1.0,2.2553,0.9542,1.415,0.7308,-0.2353,0.3882,84,1,0,0,0,0,0,0,falha_1
2828,1175,1187.0,204933,-166,150,22,22,17085.0,140.0,1353,0,1.0,185.0,82.34990200177357,0.2541,0.4394,0.5454,0.0089,0.5454,0.9565,0.285434783117426,0.285434783117426,1.0,2.1761,1.0792,1.3424,0.4545,-0.0104,0.4366,113,0,0,0,0,0,1,0,falha_6
2829,507,519.0,1204128,1204136,145,19,14,14108.0,126.0,1354,1,0.0,70.0,80.69208249089033,0.7699,0.5385,0.7778,0.0103,0.6842,0.8571,-0.1099521061104155,-0.1099521061104155,0.0,2.1644,1.1461,1.1461,-0.2222,-0.1645,0.417,87,0,0,0,0,0,0,1,falha_outros
2830,1604,1611.0,519257,519266,54,10,3,6342.0,181.0,1690,1,0.0,70.0,82.30001054321126,0.7612,0.2,1.0,0.0047,0.9,1.0,-0.5111614760480157,0.4888385239519843,0.5,1.7324,0.9031,0.4771,0.0,0.3902,0.1696,103,0,0,1,0,0,0,0,falha_3
2831,41,217.0,2377039,2377320,22554,756,424,2935414.0,142.0,1400,0,1.0,40.0,67.53785392812206,0.0604,0.5479,0.8364,0.1298,0.253,0.3878,0.165261234980974,0.3197428546742347,0.0,4.3532,2.2455,2.3117,-0.1636,-0.0944,1.0,1051,0,0,0,0,0,0,1,falha_outros
2832,-11,52.0,-20,177387,308,30,28,23865.0,118.0,1356,1,0.0,70.0,97.63322868748058,0.071,0.3065,0.3429,0.0071,0.4,0.9643,1.4688666305524594,0.4688666305524593,1.0,2.4885,1.0792,1.4472,0.6571,-0.2785,0.6221,63,0,1,0,0,0,0,0,falha_2
2833,128,183.0,2839568,2839625,400,-229,42,37200.0,143.0,1356,0,1.0,40.0,89.430897349366,0.0,0.5322,0.3514,0.0452,0.7546,0.5285,-0.0821979245487912,-0.0821979245487912,0.0,2.6096,1.7853,1.1139,-0.6486,0.0031,0.9903,119,0,0,0,0,0,0,1,falha_outros
2834,1164,1173.0,3402848,3402864,-206,9,10,7551.0,135.0,1358,1,0.0,70.0,86.20615015727526,0.4498,0.2,0.7,0.0037,0.7778,1.0,-0.0730151938125054,-0.0730151938125054,1.0,1.6902,0.699,1.0,0.3,-0.0195,0.1892,1033,0,0,0,0,0,1,0,falha_6
2835,558,566.0,971696,971813,796,78,94,90154.0,134.0,1364,0,1.0,40.0,94.84517503801914,0.7385,0.6414,0.16,0.0161,0.2361,0.9811,-0.1837736202578223,-0.1927044514457026,1.0,2.8122,1.3424,1.9494,0.84,-0.0899,0.9999,839,0,0,0,0,1,0,0,falha_5
2836,1245,1261.0,1230964,1230988,69,-229,11,7479.0,124.0,1650,1,0.0,80.0,82.11117237720875,0.1456,0.3818,0.9091,0.0148,0.7692,0.9091,0.571240976871902,0.571240976871902,0.0,1.8389,1.301,1.0,-0.0909,-0.2313,0.2173,79,0,0,0,0,0,0,1,falha_outros
2837,53,62.0,751059,751132,500,56,127,49038.0,124.0,1360,0,1.0,40.0,77.17513762426479,0.0722,0.5609,0.1936,0.0081,0.1964,1.0,0.4877876746086189,0.4877876746086189,1.0,2.699,1.0414,2.1072,0.8065,-0.2563,0.9996,64,0,0,0,0,1,0,0,falha_5
2838,1325,1334.0,2932024,2932064,89,-229,12,9120.0,119.0,1387,0,1.0,40.0,82.73822930266506,0.0443,0.3232,0.9091,0.0096,0.8667,0.9167,0.6656340700344402,0.6656340700344402,0.0,1.9494,1.1139,1.0414,-0.0909,-0.1776,0.2173,90,0,0,0,0,0,0,1,falha_outros
2839,1078,1098.0,879259,879265,252,21,17,23587.0,111.0,1373,0,1.0,40.0,95.269340422558,0.2487,0.3077,0.9444,0.0125,0.8095,1.0,-0.0477135631200153,-0.0477135631200153,1.0,2.4014,1.2305,1.2305,0.0556,-0.2971,0.4465,77,0,0,0,0,0,1,0,falha_6
2840,853,861.0,1044544,1044587,234,18,26,23207.0,127.0,1362,0,1.0,40.0,71.05515760455425,0.7385,0.3036,0.3077,0.0059,0.4444,1.0,0.0886873466241285,0.0886873466241285,1.0,2.3692,0.9031,1.415,0.6923,,0.3479,106,1,0,0,0,0,0,0,falha_1
2841,919,929.0,113839,113846,85,15,11,8602.0,93.0,1362,1,0.0,70.0,95.14992240765191,0.7094,0.49,0.9091,0.0074,0.6667,1.0,-0.4549927648262373,-0.4549927648262373,0.0,1.9294,1.0,1.0414,-0.0909,-0.5754,0.2173,21,0,0,0,0,0,1,0,falha_6
2842,1064,1079.0,10608909,1658769,716,84,78,77840.0,133.0,1364,1,0.0,70.0,66.47781982580827,0.4272,0.3613,0.3548,0.0147,0.2353,0.8889,1.4430803278354822,0.4430803278354823,1.0,2.8549,1.301,1.6628,0.6452,-0.097,0.9949,97,0,1,0,0,0,0,0,falha_2
2843,-11,1256.0,3023370,3023381,51,11,8,5857.0,124.0,1688,1,0.0,-154.0,85.33080740375398,0.5065,0.2778,0.8889,0.0059,0.9091,1.0,-0.0340489994685875,0.0271188052625122,0.0,1.7076,1.0,0.9031,-0.1111,-0.1747,0.1773,82,0,0,0,0,0,0,1,falha_outros
2844,73,92.0,14358566,2628692,119,30,15,15146.0,135.0,1354,0,1.0,175.0,90.10211877078358,0.1395,0.5833,0.6,0.0148,0.7,0.8,0.0650326691287887,0.0650326691287887,0.0,2.0756,1.301,1.0792,-0.4,-0.0686,0.3419,118,0,0,0,0,0,0,1,falha_outros
2845,1170,1184.0,10624922,10624934,105,17,13,10646.0,124.0,1360,1,0.0,100.0,86.44434502695518,0.5235,0.3205,0.9167,0.0088,0.7059,0.9231,-0.3291907582898532,-0.3291907582898532,1.0,2.0212,1.0792,1.0792,0.0833,-0.1784,0.2432,91,0,0,0,0,0,1,0,falha_6
2846,723,732.0,-20,7754931,35,4,4,4108.0,143.0,1358,0,1.0,50.0,90.4755377833491,0.8203,0.3333,0.5714,0.0053,1.0,1.0,-0.1766600480216088,-0.1766600480216088,0.0,1.5441,0.8451,0.6021,-0.4286,-0.0019,0.1384,114,0,0,0,1,0,0,0,falha_4
2847,621,-186.0,3648125,411717,787,59,87,83708.0,132.0,1687,1,0.0,80.0,78.72491181886805,0.9106,0.6448,0.1243,0.0083,0.234,0.9889,-0.2511787293149101,-0.2511787293149101,1.0,2.896,1.1461,1.9395,0.8757,-0.1215,0.9998,94,0,0,0,0,1,0,0,falha_5
2848,816,834.0,3134228,3134249,160,27,27,20245.0,134.0,1692,1,0.0,70.0,67.2686881517729,0.7471,0.4493,0.5417,0.008,0.4828,1.0,-0.1823625782027453,-0.1823625782027453,1.0,2.2041,1.0414,1.4472,0.4583,-0.0593,0.4366,109,0,0,0,0,0,1,0,falha_6
2849,1372,1378.0,10555505,10555515,71,14,12,7537.0,132.0,1687,1,0.0,80.0,90.50254687716908,0.3319,0.2444,1.0,0.0065,0.8571,1.0,-0.1617368109446935,-0.1617368109446935,0.5,1.8513,1.0414,1.0792,0.0,-0.1524,0.2583,84,0,0,0,0,0,1,0,falha_6
2850,559,571.0,815462,815504,114,25,-194,11647.0,119.0,1354,1,0.0,70.0,98.48615197920182,0.6888,0.4115,0.3061,0.0074,0.48,0.963,0.8355193615224769,-0.1644806384775231,1.0,2.0569,1.0792,1.415,0.6939,-0.1851,0.3882,92,0,1,0,0,0,0,0,falha_2
2851,867,887.0,-20,1445656,463,-229,33,49848.0,127.0,1354,1,0.0,70.0,78.35356717455251,0.2327,0.6346,0.7273,0.0192,0.6296,0.9063,0.2500001735340921,0.2500001735340921,1.0,2.6656,1.415,1.4624,0.2727,-0.1031,0.9172,93,0,0,0,0,0,0,1,falha_outros
2852,819,828.0,-20,-166,65,10,10,7990.0,151.0,1358,0,1.0,50.0,86.81939213644893,0.8304,0.175,0.8,0.0059,0.8,1.0,-0.331458837918756,-0.331458837918756,1.0,1.8129,0.9031,1.0,0.2,-0.0254,0.2583,101,0,0,0,0,0,0,1,falha_outros
2853,39,187.0,1372818,210681,4487,-229,140,470618.0,127.0,1358,0,1.0,40.0,71.73609551666596,0.0574,0.4277,0.4286,0.1047,0.625,0.4746,0.174834129585054,0.3337976230677082,0.0,3.652,2.1644,1.699,-0.5714,-0.1806,1.0,40,0,0,1,0,0,0,0,falha_3
2854,39,195.0,166727,166883,10880,649,390,1245114.0,141.0,1402,0,1.0,40.0,70.9817893487252,0.0528,0.5908,0.9551,0.1113,0.2056,0.4108,0.3653877456916675,1.3653877456916674,1.0,4.0449,2.1931,2.2175,0.0449,-0.1805,1.0,37,0,0,1,0,0,0,0,falha_3
